rank,content_id,priority_score,decline_probability,business_value_score,archetype,recommended_action,reason_codes,content_type,main_intent,days_since_last_update,impressions_90d,clicks_90d,ctr,engagement_rate
3037,content_b04d16f984c7,0.4026405000130301,0.5752007143043287,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
3038,content_fb788de26cae,0.4025223485433338,0.5747778473512672,0.0005928513248224641,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,24,0,0.0,0.0
3039,content_09f7b75a09a5,0.40234293758614,0.5746841439934376,0.0002134559691123781,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,36,0,0.0,0.0
3040,content_457796eab16d,0.4022334289245038,0.5736075866464128,0.0023603942400496135,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,103,3741,0,0.0,0.0
3041,content_5c70e097f613,0.40218811049101216,0.5721497936562808,0.0056108497720520146,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,6400,5,0.08,14.29
3042,content_2e6dcf759a44,0.40214734149389003,0.5744116746507307,0.0001972307945951736,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,8,0,0.0,0.0
3043,content_96bfb39cfdf8,0.402079013500391,0.573408292893082,0.0023106949174451904,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,1475,2,0.14,14.29
3044,content_d52640dd8dca,0.4020405611247188,0.574058784891407,0.0006647056691129411,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,148,0,0.0,0.0
3045,content_49477c375c09,0.40203577050289735,0.5731690759405668,0.0027247244816687205,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,36,0,0.0,0.0
3046,content_ce431e33ceeb,0.4020021936956284,0.5731035873733645,0.0027656084475774626,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,14,2080,4,0.19,0.0
3047,content_5fc851327097,0.40199343709077,0.5737963212000108,0.0011200408358748803,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,87,2,2.3,0.0
3048,content_4af460eac501,0.40171447844570457,0.5736688782691425,0.00048754552434943945,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,509,0,0.0,0.0
3049,content_3d4f425c1828,0.4017016647452663,0.5599351606608426,0.03249017427558847,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,16658,86,0.52,5.66
3050,content_a5b1a25f5b80,0.40160977450755053,0.5735990198016779,0.00030153548792005957,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,188,0,0.0,0.0
3051,content_8f9c1a24eab5,0.4015811620926553,0.5734385105135357,0.0005806824439345607,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,3,0,0.0,0.0
3052,content_24dc00e22625,0.4014933312977446,0.5727055947101855,0.0019980500020495167,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,242,6,2.48,0.0
3053,content_545b4017d302,0.4014828836068968,0.5733806534040724,0.0003880874134871598,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,4,0,0.0,0.0
3054,content_17dde6e2a013,0.40145408930641024,0.5731835407329291,0.0007520359778663695,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,42,1,2.38,0.0
3055,content_c3b95e6baf84,0.40145251366611706,0.5701876066030234,0.007737296813335744,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,4759,14,0.29,6.25
3056,content_ee405fb5af9b,0.4013780271038426,0.5733094256149173,0.00020476391133530426,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,21,0,0.0,0.0
3057,content_d2401f998575,0.4013569214312065,0.5683654941041574,0.011670251860987923,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,13,7339,20,0.27,16.67
3058,content_e0f8002cd9c8,0.4013228642118462,0.5731504965581431,0.0003917220704867938,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,7,677,0,0.0,0.0
3059,content_29f12ac3ad53,0.4012123894881553,0.5724323751040575,0.001699089717716802,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,14,1753,2,0.11,33.33
3060,content_145e3598d8fe,0.4011981018839911,0.5716089432105349,0.0035728054553888127,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,856,9,1.05,20.0
3061,content_689902381684,0.4011114805625089,0.5729333633872338,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
3062,content_fecb3b1efda1,0.40108610230957537,0.5729798978120284,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
3063,content_aa65fe944a87,0.4010661931757241,0.5557444178132133,0.04015033568824956,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,32291,74,0.23,10.91
3064,content_0ab852b18db8,0.4010157072257012,0.5726199537843317,0.0006057985888966957,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,123,1,0.81,33.33
3065,content_87a786960b75,0.4010102728447343,0.5723400048022741,0.0012408982771415567,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,1219,1,0.08,0.0
3066,content_4ea3bf51de39,0.40099460340448634,0.5718452857590299,0.002343011243884748,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,44,0,0.0,0.0
3067,content_116c5be9609e,0.40096499965089233,0.572640570836701,0.00038866688400563136,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,5,0,0.0,0.0
3068,content_35aeed8caca0,0.4009161320061627,0.5721223600150103,0.0014349333188518618,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,117,4,3.42,0.0
3069,content_a88192732159,0.40080022184073016,0.5469565595528435,0.05976876717913247,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,29459,139,0.47,3.48
3070,content_03e535eabfdc,0.400774526259011,0.5725191434643663,3.708611318218166e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,65,0,0.0,0.0
3071,content_4e20d8f86ef3,0.4007650587062201,0.5716738320063343,0.001977921005953694,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,234,2,0.85,22.22
3072,content_c09e49e87ab2,0.4007437957902678,0.5719593409010845,0.0012408571983625045,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,92,1809,0,0.0,0.0
3073,content_c109f6284c24,0.400695508780168,0.5718366818339927,0.001366104987910472,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,transactional,104,845,2,0.24,0.0
3074,content_e25f201f9014,0.40064507966812296,0.5722654283344047,0.0001975994467988117,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,342,0,0.0,0.0
3075,content_883e8d89903a,0.40062193877374397,0.5722332729411886,0.00019549238303975884,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,5,0,0.0,0.0
3076,content_89f943df59f1,0.40059577649604206,0.5717666509931805,0.0011970693360525495,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,810,1,0.12,0.0
3077,content_d73c27ee5e68,0.4005633946073299,0.5697501031945517,0.005794407903812658,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,14,5230,3,0.06,0.0
3078,content_f834aa112122,0.40048597236085537,0.5721176024236986,1.216888088790336e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,22,0,0.0,0.0
3079,content_451ec9fc7e27,0.4004727006277775,0.5711249562552528,0.002284104163668503,low_priority,No immediate action,elevated_decline_risk,keyword article,transactional,20,19,1,5.26,0.0
3080,content_245230354a4e,0.40029630331945565,0.5717673344015387,0.0001972307945951736,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,8,0,0.0,0.0
3081,content_26d72e99775e,0.40027849067515736,0.571469295847841,0.0008332786055621444,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,1439,0,0.0,0.0
3082,content_38c564400f65,0.4002430647086248,0.5705264003348016,0.0029152815808789136,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,13,2595,3,0.12,0.0
3083,content_e3055c8ca910,0.4002331000281899,0.5709629455692878,0.001863460432294876,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,7,1960,1,0.05,0.0
3084,content_2847e276c475,0.40014192394513814,0.571631319921626,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,1,0,0.0,0.0
3085,content_dfc00ceb883d,0.4000687582267183,0.5702967443413617,0.002870123959217182,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,14,1927,4,0.21,14.29
3086,content_d9904723962e,0.4000253462162735,0.5714555915621693,2.1440409183448776e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,38,0,0.0,0.0
3087,content_9a0d8500dd3e,0.4000138075399383,0.5711969491360036,0.0005864771491192766,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,13,0,0.0,0.0
3088,content_70ffd3d6e9c2,0.39995082146269473,0.5553081023506042,0.037450499390905945,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,25,36433,54,0.15,2.27
3089,content_8f222654e93f,0.39992085441123515,0.5712324688854141,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,2,0,0.0,0.0
3090,content_9dfd7c62ed5c,0.3998754186392819,0.5705862463894787,0.001550153888822627,low_priority,No immediate action,elevated_decline_risk,keyword article,commercial,13,1906,3,0.16,0.0
3091,content_e91e792ca8b0,0.3997542201436629,0.5710734838359632,9.271528295545415e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,17,0,0.0,0.0
3092,content_eb44131698e0,0.3997533669894364,0.5710757418673219,1.158941036943177e-06,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,3,0,0.0,0.0
3093,content_78b6f55b4f70,0.39974365222738745,0.57056695796703,0.0011559388348880435,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,transactional,104,329,0,0.0,0.0
3094,content_825a9788af8d,0.39970281335410995,0.5668355565119233,0.009726412652545613,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale | below_typical_ctr,keyword article,informational,104,16786,0,0.0,0.0
3095,content_3bf9bfbc3e88,0.39954552819891737,0.5707785809649296,1.7384115554147656e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,4,0,0.0,0.0
3096,content_3a4141cd3e0f,0.3995002014970981,0.5653794200305929,0.0124486915856101,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,commercial,14,8349,20,0.24,0.0
3097,content_1db1b15bf418,0.3994846885778679,0.5706909221870495,3.4768231108295312e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,7,0,0.0,0.0
3098,content_7af88fc634bb,0.3994825867066635,0.5706879195139003,3.4768231108295312e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,7,0,0.0,0.0
3099,content_820965935d2b,0.3993348846340057,0.5700321764747664,0.001041203672230669,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,92,131,0,0.0,16.67
